,Bird Class,Image Path,Image Size
11868,Pigeon,Data2/Pigeon/Emerald Dove(67).jpeg,"(495, 660, 3)"
11869,Pigeon,Data2/Pigeon/Emerald Dove(22).jpeg,"(463, 660, 3)"
11870,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(18).jpeg,"(535, 660, 3)"
11871,Pigeon,Data2/Pigeon/Thick-billed Green Pigeon(12).jpeg,"(499, 660, 3)"
11872,Pigeon,Data2/Pigeon/suban_Green_pigeon14.jpg,"(572, 640, 3)"
11873,Pigeon,Data2/Pigeon/suban_Green_pigeon28.jpg,"(427, 640, 3)"
11874,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(63).jpeg,"(466, 660, 3)"
11875,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(26).jpeg,"(558, 660, 3)"
11876,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(124).jpeg,"(459, 650, 3)"
11877,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(161).jpeg,"(437, 650, 3)"
11878,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(83).jpeg,"(430, 650, 3)"
11879,Pigeon,Data2/Pigeon/Emerald Dove(44).jpeg,"(441, 660, 3)"
11880,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(119).jpeg,"(523, 660, 3)"
11881,Pigeon,Data2/Pigeon/Emerald Dove(79).jpeg,"(390, 650, 3)"
11882,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(122).jpeg,"(426, 640, 3)"
11883,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(43).jpeg,"(600, 660, 3)"
11884,Pigeon,Data2/Pigeon/Emerald Dove(84).jpeg,"(427, 640, 3)"
11885,Pigeon,Data2/Pigeon/Hill Pigeon(47).jpeg,"(489, 600, 3)"
11886,Pigeon,Data2/Pigeon/Hill Pigeon(26).jpeg,"(432, 650, 3)"
11887,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(67).jpeg,"(470, 660, 3)"
11888,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(22).jpeg,"(600, 479, 3)"
11889,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(106).jpeg,"(601, 650, 3)"
11890,Pigeon,Data2/Pigeon/Emerald Dove(18).jpeg,"(454, 660, 3)"
11891,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(87).jpeg,"(443, 650, 3)"
11892,Pigeon,Data2/Pigeon/Emerald Dove(114).jpeg,"(360, 504, 3)"
11893,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(47).jpeg,"(610, 572, 3)"
11894,Pigeon,Data2/Pigeon/Thick-billed Green Pigeon(36).jpeg,"(495, 640, 3)"
11895,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(1).jpeg,"(474, 660, 3)"
11896,Pigeon,Data2/Pigeon/Emerald Dove(25).jpeg,"(451, 654, 3)"
11897,Pigeon,Data2/Pigeon/Emerald Dove(60).jpeg,"(381, 660, 3)"
11898,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(100).jpeg,"(531, 660, 3)"
11899,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(145).jpeg,"(457, 650, 3)"
11900,Pigeon,Data2/Pigeon/Thick-billed Green Pigeon(8).jpeg,"(590, 660, 3)"
11901,Pigeon,Data2/Pigeon/Thick-billed Green Pigeon(34).jpeg,"(480, 639, 3)"
11902,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(45).jpeg,"(487, 650, 3)"
11903,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(58).jpeg,"(497, 660, 3)"
11904,Pigeon,Data2/Pigeon/Hill Pigeon(19).jpeg,"(352, 650, 3)"
11905,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(102).jpeg,"(456, 660, 3)"
11906,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(147).jpeg,"(453, 640, 3)"
11907,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(3).jpeg,"(474, 660, 3)"
11908,Pigeon,Data2/Pigeon/Emerald Dove(27).jpeg,"(480, 660, 3)"
11909,Pigeon,Data2/Pigeon/Emerald Dove(62).jpeg,"(458, 600, 3)"
11910,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(104).jpeg,"(393, 640, 3)"
11911,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(98).jpeg,"(480, 640, 3)"
11912,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(65).jpeg,"(477, 630, 3)"
11913,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(20).jpeg,"(587, 660, 3)"
11914,Pigeon,Data2/Pigeon/Hill Pigeon(24).jpeg,"(600, 641, 3)"
11915,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(78).jpeg,"(463, 650, 3)"
11916,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(85).jpeg,"(583, 650, 3)"
11917,Pigeon,Data2/Pigeon/Emerald Dove(116).jpeg,"(499, 356, 3)"
11918,Pigeon,Data2/Pigeon/Hill Pigeon(45).jpeg,"(387, 600, 3)"
11919,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(41).jpeg,"(495, 660, 3)"
11920,Pigeon,Data2/Pigeon/Emerald Dove(86).jpeg,"(499, 650, 3)"
11921,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(120).jpeg,"(558, 471, 3)"
11922,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(19).jpeg,"(495, 660, 3)"
11923,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(61).jpeg,"(495, 660, 3)"
11924,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(24).jpeg,"(470, 660, 3)"
11925,Pigeon,Data2/Pigeon/Hill Pigeon(8).jpeg,"(593, 660, 3)"
11926,Pigeon,Data2/Pigeon/Thick-billed Green Pigeon(10).jpeg,"(471, 590, 3)"
11927,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(81).jpeg,"(520, 660, 3)"
11928,Pigeon,Data2/Pigeon/Emerald Dove(46).jpeg,"(534, 657, 3)"
11929,Pigeon,Data2/Pigeon/suban_Green_pigeon16.jpg,"(640, 551, 3)"
11930,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(126).jpeg,"(503, 646, 3)"
11931,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(39).jpeg,"(504, 660, 3)"
11932,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(58).jpeg,"(449, 660, 3)"
11933,Pigeon,Data2/Pigeon/Thick-billed Green Pigeon(29).jpeg,"(602, 634, 3)"
11934,Pigeon,Data2/Pigeon/suban_Green_pigeon12.jpg,"(640, 475, 3)"
11935,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(124).jpeg,"(481, 640, 3)"
11936,Pigeon,Data2/Pigeon/Hill Pigeon(41).jpeg,"(534, 640, 3)"
11937,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(45).jpeg,"(513, 660, 3)"
11938,Pigeon,Data2/Pigeon/Emerald Dove(82).jpeg,"(488, 650, 3)"
11939,Pigeon,Data2/Pigeon/Hill Pigeon(39).jpeg,"(322, 600, 3)"
11940,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(78).jpeg,"(480, 640, 3)"
11941,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(85).jpeg,"(480, 640, 3)"
11942,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(119).jpeg,"(526, 650, 3)"
11943,Pigeon,Data2/Pigeon/Emerald Dove(42).jpeg,"(610, 467, 3)"
11944,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(122).jpeg,"(433, 650, 3)"
11945,Pigeon,Data2/Pigeon/Emerald Dove(8).jpeg,"(513, 660, 3)"
11946,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(98).jpeg,"(552, 650, 3)"
11947,Pigeon,Data2/Pigeon/Thick-billed Green Pigeon(14).jpeg,"(600, 481, 3)"
11948,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(65).jpeg,"(440, 660, 3)"
11949,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(20).jpeg,"(495, 660, 3)"
11950,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(106).jpeg,"(480, 640, 3)"
11951,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(143).jpeg,"(477, 650, 3)"
11952,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(7).jpeg,"(446, 660, 3)"
11953,Pigeon,Data2/Pigeon/Emerald Dove(23).jpeg,"(600, 527, 3)"
11954,Pigeon,Data2/Pigeon/Emerald Dove(66).jpeg,"(600, 599, 3)"
11955,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(19).jpeg,"(607, 660, 3)"
11956,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(41).jpeg,"(494, 660, 3)"
11957,Pigeon,Data2/Pigeon/Thick-billed Green Pigeon(30).jpeg,"(409, 640, 3)"
11958,Pigeon,Data2/Pigeon/Emerald Dove(112).jpeg,"(434, 600, 3)"
11959,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(39).jpeg,"(434, 650, 3)"
11960,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(61).jpeg,"(600, 599, 3)"
11961,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(24).jpeg,"(479, 660, 3)"
11962,Pigeon,Data2/Pigeon/Hill Pigeon(20).jpeg,"(431, 650, 3)"
11963,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(100).jpeg,"(569, 650, 3)"
11964,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(83).jpeg,"(461, 650, 3)"
11965,Pigeon,Data2/Pigeon/Emerald Dove(110).jpeg,"(479, 600, 3)"
11966,Pigeon,Data2/Pigeon/Emerald Dove(59).jpeg,"(442, 660, 3)"
11967,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(102).jpeg,"(581, 650, 3)"
11968,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(139).jpeg,"(510, 650, 3)"
11969,Pigeon,Data2/Pigeon/Hill Pigeon(22).jpeg,"(459, 650, 3)"
11970,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(63).jpeg,"(488, 650, 3)"
11971,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(26).jpeg,"(441, 660, 3)"
11972,Pigeon,Data2/Pigeon/Emerald Dove(99).jpeg,"(439, 650, 3)"
11973,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(5).jpeg,"(480, 660, 3)"
11974,Pigeon,Data2/Pigeon/Emerald Dove(21).jpeg,"(418, 660, 3)"
11975,Pigeon,Data2/Pigeon/Emerald Dove(64).jpeg,"(600, 658, 3)"
11976,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(104).jpeg,"(474, 660, 3)"
11977,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(141).jpeg,"(448, 647, 3)"
11978,Pigeon,Data2/Pigeon/Thick-billed Green Pigeon(32).jpeg,"(480, 600, 3)"
11979,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(43).jpeg,"(518, 660, 3)"
11980,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(120).jpeg,"(526, 660, 3)"
11981,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(87).jpeg,"(480, 640, 3)"
11982,Pigeon,Data2/Pigeon/Emerald Dove(40).jpeg,"(436, 650, 3)"
11983,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(67).jpeg,"(536, 660, 3)"
11984,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(22).jpeg,"(537, 660, 3)"
11985,Pigeon,Data2/Pigeon/Thick-billed Green Pigeon(16).jpeg,"(488, 650, 3)"
11986,Pigeon,Data2/Pigeon/Emerald Dove(109).jpeg,"(459, 640, 3)"
11987,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(8).jpeg,"(440, 660, 3)"
11988,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(47).jpeg,"(493, 660, 3)"
11989,Pigeon,Data2/Pigeon/Emerald Dove(80).jpeg,"(600, 450, 3)"
11990,Pigeon,Data2/Pigeon/suban_Green_pigeon10.jpg,"(575, 640, 3)"
11991,Pigeon,Data2/Pigeon/Hill Pigeon(43).jpeg,"(400, 600, 3)"
11992,Pigeon,Data2/Pigeon/suban_Green_pigeon8.jpg,"(640, 463, 3)"
11993,Pigeon,Data2/Pigeon/Yellow-footed Green Pigeon(158).jpeg,"(444, 650, 3)"
11994,Pigeon,Data2/Pigeon/Rock Dove_Rock Pigeon(126).jpeg,"(550, 399, 3)"
11995,Pigeon,Data2/Pigeon/Emerald Dove(38).jpeg,"(442, 640, 3)"
11996,Pond_heron,Data2/Pond_heron/Indian Pond Heron(148).jpeg,"(472, 660, 3)"
11997,Pond_heron,Data2/Pond_heron/Indian Pond Heron(249).jpeg,"(531, 650, 3)"
11998,Pond_heron,Data2/Pond_heron/Indian Pond Heron(311).jpeg,"(366, 500, 3)"
11999,Pond_heron,Data2/Pond_heron/Indian Pond Heron(23).jpeg,"(495, 660, 3)"
12000,Pond_heron,Data2/Pond_heron/Indian Pond Heron(66).jpeg,"(502, 630, 3)"
12001,Pond_heron,Data2/Pond_heron/Indian Pond Heron(231).jpeg,"(470, 640, 3)"
12002,Pond_heron,Data2/Pond_heron/Indian Pond Heron(274).jpeg,"(524, 650, 3)"
12003,Pond_heron,Data2/Pond_heron/Indian Pond Heron(188).jpeg,"(553, 650, 3)"
12004,Pond_heron,Data2/Pond_heron/Indian Pond Heron(130).jpeg,"(512, 650, 3)"
12005,Pond_heron,Data2/Pond_heron/Indian Pond Heron(175).jpeg,"(520, 650, 3)"
12006,Pond_heron,Data2/Pond_heron/Indian Pond Heron(289).jpeg,"(505, 640, 3)"
12007,Pond_heron,Data2/Pond_heron/Indian Pond Heron(308).jpeg,"(503, 640, 3)"
12008,Pond_heron,Data2/Pond_heron/Indian Pond Heron(82).jpeg,"(600, 514, 3)"
12009,Pond_heron,Data2/Pond_heron/Indian Pond Heron(114).jpeg,"(480, 640, 3)"
12010,Pond_heron,Data2/Pond_heron/Indian Pond Heron(151).jpeg,"(480, 640, 3)"
12011,Pond_heron,Data2/Pond_heron/Indian Pond Heron(215).jpeg,"(465, 650, 3)"
12012,Pond_heron,Data2/Pond_heron/Indian Pond Heron(250).jpeg,"(521, 650, 3)"
12013,Pond_heron,Data2/Pond_heron/Indian Pond Heron(191).jpeg,"(470, 650, 3)"
12014,Pond_heron,Data2/Pond_heron/Indian Pond Heron(228).jpeg,"(436, 648, 3)"
12015,Pond_heron,Data2/Pond_heron/Indian Pond Heron(290).jpeg,"(511, 600, 3)"
12016,Pond_heron,Data2/Pond_heron/Indian Pond Heron(129).jpeg,"(478, 650, 3)"
12017,Pond_heron,Data2/Pond_heron/Indian Pond Heron(42).jpeg,"(512, 660, 3)"
12018,Pond_heron,Data2/Pond_heron/Indian Pond Heron(292).jpeg,"(480, 640, 3)"
12019,Pond_heron,Data2/Pond_heron/Indian Pond Heron(193).jpeg,"(600, 527, 3)"
12020,Pond_heron,Data2/Pond_heron/Indian Pond Heron(40).jpeg,"(481, 660, 3)"
12021,Pond_heron,Data2/Pond_heron/Indian Pond Heron(38).jpeg,"(600, 450, 3)"
12022,Pond_heron,Data2/Pond_heron/Indian Pond Heron(80).jpeg,"(364, 650, 3)"
12023,Pond_heron,Data2/Pond_heron/Indian Pond Heron(217).jpeg,"(495, 650, 3)"
12024,Pond_heron,Data2/Pond_heron/Indian Pond Heron(252).jpeg,"(467, 625, 3)"
12025,Pond_heron,Data2/Pond_heron/Indian Pond Heron(8).jpeg,"(610, 494, 3)"
12026,Pond_heron,Data2/Pond_heron/Indian Pond Heron(116).jpeg,"(459, 650, 3)"
12027,Pond_heron,Data2/Pond_heron/Indian Pond Heron(153).jpeg,"(447, 640, 3)"
12028,Pond_heron,Data2/Pond_heron/Indian Pond Heron(59).jpeg,"(522, 660, 3)"
12029,Pond_heron,Data2/Pond_heron/Indian Pond Heron(132).jpeg,"(447, 650, 3)"
12030,Pond_heron,Data2/Pond_heron/Indian Pond Heron(177).jpeg,"(600, 412, 3)"
12031,Pond_heron,Data2/Pond_heron/Indian Pond Heron(233).jpeg,"(620, 521, 3)"
12032,Pond_heron,Data2/Pond_heron/Indian Pond Heron(276).jpeg,"(531, 650, 3)"
12033,Pond_heron,Data2/Pond_heron/Indian Pond Heron(21).jpeg,"(563, 660, 3)"
12034,Pond_heron,Data2/Pond_heron/Indian Pond Heron(64).jpeg,"(495, 660, 3)"
12035,Pond_heron,Data2/Pond_heron/Indian Pond Heron(99).jpeg,"(451, 660, 3)"
12036,Pond_heron,Data2/Pond_heron/Indian Pond Heron(237).jpeg,"(469, 650, 3)"
12037,Pond_heron,Data2/Pond_heron/Indian Pond Heron(272).jpeg,"(510, 650, 3)"
12038,Pond_heron,Data2/Pond_heron/Indian Pond Heron(136).jpeg,"(480, 640, 3)"
12039,Pond_heron,Data2/Pond_heron/Indian Pond Heron(173).jpeg,"(451, 660, 3)"
12040,Pond_heron,Data2/Pond_heron/Indian Pond Heron(18).jpeg,"(440, 660, 3)"
12041,Pond_heron,Data2/Pond_heron/Indian Pond Heron(25).jpeg,"(600, 558, 3)"
12042,Pond_heron,Data2/Pond_heron/Indian Pond Heron(60).jpeg,"(466, 660, 3)"
12043,Pond_heron,Data2/Pond_heron/Indian Pond Heron(44).jpeg,"(442, 660, 3)"
12044,Pond_heron,Data2/Pond_heron/Indian Pond Heron(197).jpeg,"(450, 650, 3)"
12045,Pond_heron,Data2/Pond_heron/Indian Pond Heron(296).jpeg,"(518, 640, 3)"
12046,Pond_heron,Data2/Pond_heron/Indian Pond Heron(112).jpeg,"(536, 660, 3)"
12047,Pond_heron,Data2/Pond_heron/Indian Pond Heron(157).jpeg,"(600, 541, 3)"
12048,Pond_heron,Data2/Pond_heron/Indian Pond Heron(213).jpeg,"(531, 650, 3)"
12049,Pond_heron,Data2/Pond_heron/Indian Pond Heron(256).jpeg,"(590, 488, 3)"
12050,Pond_heron,Data2/Pond_heron/Indian Pond Heron(84).jpeg,"(610, 488, 3)"
12051,Pond_heron,Data2/Pond_heron/Indian Pond Heron(79).jpeg,"(600, 521, 3)"
12052,Pond_heron,Data2/Pond_heron/Indian Pond Heron(211).jpeg,"(600, 400, 3)"
12053,Pond_heron,Data2/Pond_heron/Indian Pond Heron(254).jpeg,"(500, 700, 3)"
12054,Pond_heron,Data2/Pond_heron/Indian Pond Heron(110).jpeg,"(472, 660, 3)"
12055,Pond_heron,Data2/Pond_heron/Indian Pond Heron(155).jpeg,"(528, 660, 3)"
12056,Pond_heron,Data2/Pond_heron/Indian Pond Heron(86).jpeg,"(501, 660, 3)"
12057,Pond_heron,Data2/Pond_heron/Indian Pond Heron(46).jpeg,"(502, 660, 3)"
12058,Pond_heron,Data2/Pond_heron/Indian Pond Heron(294).jpeg,"(365, 504, 3)"
12059,Pond_heron,Data2/Pond_heron/Indian Pond Heron(168).jpeg,"(415, 650, 3)"
12060,Pond_heron,Data2/Pond_heron/Indian Pond Heron(195).jpeg,"(600, 542, 3)"
12061,Pond_heron,Data2/Pond_heron/Indian Pond Heron(269).jpeg,"(590, 417, 3)"
12062,Pond_heron,Data2/Pond_heron/Indian Pond Heron(27).jpeg,"(495, 660, 3)"
12063,Pond_heron,Data2/Pond_heron/Indian Pond Heron(62).jpeg,"(472, 659, 3)"
12064,Pond_heron,Data2/Pond_heron/Indian Pond Heron(208).jpeg,"(581, 593, 3)"
12065,Pond_heron,Data2/Pond_heron/Indian Pond Heron(109).jpeg,"(488, 650, 3)"
12066,Pond_heron,Data2/Pond_heron/Indian Pond Heron(134).jpeg,"(480, 640, 3)"
12067,Pond_heron,Data2/Pond_heron/Indian Pond Heron(171).jpeg,"(610, 439, 3)"
12068,Pond_heron,Data2/Pond_heron/Indian Pond Heron(235).jpeg,"(458, 650, 3)"
12069,Pond_heron,Data2/Pond_heron/Indian Pond Heron(270).jpeg,"(564, 650, 3)"
12070,Pond_heron,Data2/Pond_heron/Indian Pond Heron(253).jpeg,"(470, 638, 3)"
12071,Pond_heron,Data2/Pond_heron/Indian Pond Heron(216).jpeg,"(470, 653, 3)"
12072,Pond_heron,Data2/Pond_heron/Indian Pond Heron(9).jpeg,"(495, 660, 3)"
12073,Pond_heron,Data2/Pond_heron/Indian Pond Heron(152).jpeg,"(546, 660, 3)"
12074,Pond_heron,Data2/Pond_heron/Indian Pond Heron(117).jpeg,"(528, 660, 3)"
12075,Pond_heron,Data2/Pond_heron/Indian Pond Heron(39).jpeg,"(472, 660, 3)"
12076,Pond_heron,Data2/Pond_heron/Indian Pond Heron(81).jpeg,"(581, 481, 3)"
12077,Pond_heron,Data2/Pond_heron/Indian Pond Heron(41).jpeg,"(417, 660, 3)"
12078,Pond_heron,Data2/Pond_heron/Indian Pond Heron(293).jpeg,"(503, 600, 3)"
12079,Pond_heron,Data2/Pond_heron/Indian Pond Heron(192).jpeg,"(600, 483, 3)"
12080,Pond_heron,Data2/Pond_heron/Indian Pond Heron(65).jpeg,"(454, 660, 3)"
12081,Pond_heron,Data2/Pond_heron/Indian Pond Heron(20).jpeg,"(379, 660, 3)"
12082,Pond_heron,Data2/Pond_heron/Indian Pond Heron(312).jpeg,"(353, 600, 3)"
12083,Pond_heron,Data2/Pond_heron/Indian Pond Heron(98).jpeg,"(547, 660, 3)"
12084,Pond_heron,Data2/Pond_heron/Indian Pond Heron(176).jpeg,"(455, 650, 3)"
12085,Pond_heron,Data2/Pond_heron/Indian Pond Heron(133).jpeg,"(477, 660, 3)"
12086,Pond_heron,Data2/Pond_heron/Indian Pond Heron(277).jpeg,"(466, 645, 3)"
12087,Pond_heron,Data2/Pond_heron/Indian Pond Heron(232).jpeg,"(466, 625, 3)"
12088,Pond_heron,Data2/Pond_heron/Indian Pond Heron(58).jpeg,"(461, 660, 3)"
12089,Pond_heron,Data2/Pond_heron/Indian Pond Heron(275).jpeg,"(600, 582, 3)"
12090,Pond_heron,Data2/Pond_heron/Indian Pond Heron(230).jpeg,"(503, 650, 3)"
12091,Pond_heron,Data2/Pond_heron/Indian Pond Heron(189).jpeg,"(600, 584, 3)"
12092,Pond_heron,Data2/Pond_heron/Indian Pond Heron(174).jpeg,"(488, 650, 3)"
12093,Pond_heron,Data2/Pond_heron/Indian Pond Heron(131).jpeg,"(600, 450, 3)"
12094,Pond_heron,Data2/Pond_heron/Indian Pond Heron(288).jpeg,"(441, 600, 3)"
12095,Pond_heron,Data2/Pond_heron/Indian Pond Heron(310).jpeg,"(413, 550, 3)"
12096,Pond_heron,Data2/Pond_heron/Indian Pond Heron(67).jpeg,"(503, 660, 3)"
12097,Pond_heron,Data2/Pond_heron/Indian Pond Heron(22).jpeg,"(495, 660, 3)"
12098,Pond_heron,Data2/Pond_heron/Indian Pond Heron(149).jpeg,"(528, 660, 3)"
12099,Pond_heron,Data2/Pond_heron/Indian Pond Heron(248).jpeg,"(600, 601, 3)"
12100,Pond_heron,Data2/Pond_heron/Indian Pond Heron(43).jpeg,"(427, 660, 3)"
12101,Pond_heron,Data2/Pond_heron/Indian Pond Heron(190).jpeg,"(532, 650, 3)"
12102,Pond_heron,Data2/Pond_heron/Indian Pond Heron(229).jpeg,"(464, 640, 3)"
12103,Pond_heron,Data2/Pond_heron/Indian Pond Heron(291).jpeg,"(480, 640, 3)"
12104,Pond_heron,Data2/Pond_heron/Indian Pond Heron(128).jpeg,"(610, 592, 3)"
12105,Pond_heron,Data2/Pond_heron/Indian Pond Heron(150).jpeg,"(480, 640, 3)"
12106,Pond_heron,Data2/Pond_heron/Indian Pond Heron(115).jpeg,"(488, 660, 3)"
12107,Pond_heron,Data2/Pond_heron/Indian Pond Heron(251).jpeg,"(477, 650, 3)"
12108,Pond_heron,Data2/Pond_heron/Indian Pond Heron(83).jpeg,"(480, 640, 3)"
12109,Pond_heron,Data2/Pond_heron/Indian Pond Heron(309).jpeg,"(569, 570, 3)"
12110,Pond_heron,Data2/Pond_heron/Indian Pond Heron(295).jpeg,"(432, 648, 3)"
12111,Pond_heron,Data2/Pond_heron/Indian Pond Heron(169).jpeg,"(480, 660, 3)"
12112,Pond_heron,Data2/Pond_heron/Indian Pond Heron(194).jpeg,"(600, 460, 3)"
12113,Pond_heron,Data2/Pond_heron/Indian Pond Heron(268).jpeg,"(439, 650, 3)"
12114,Pond_heron,Data2/Pond_heron/Indian Pond Heron(47).jpeg,"(446, 660, 3)"
12115,Pond_heron,Data2/Pond_heron/Indian Pond Heron(87).jpeg,"(480, 640, 3)"
12116,Pond_heron,Data2/Pond_heron/Indian Pond Heron(255).jpeg,"(470, 640, 3)"
12117,Pond_heron,Data2/Pond_heron/Indian Pond Heron(210).jpeg,"(466, 650, 3)"
12118,Pond_heron,Data2/Pond_heron/Indian Pond Heron(154).jpeg,"(433, 650, 3)"
12119,Pond_heron,Data2/Pond_heron/Indian Pond Heron(111).jpeg,"(480, 640, 3)"
12120,Pond_heron,Data2/Pond_heron/Indian Pond Heron(170).jpeg,"(488, 650, 3)"
12121,Pond_heron,Data2/Pond_heron/Indian Pond Heron(135).jpeg,"(503, 610, 3)"
12122,Pond_heron,Data2/Pond_heron/Indian Pond Heron(271).jpeg,"(434, 640, 3)"
12123,Pond_heron,Data2/Pond_heron/Indian Pond Heron(234).jpeg,"(360, 640, 3)"
12124,Pond_heron,Data2/Pond_heron/Indian Pond Heron(209).jpeg,"(600, 417, 3)"
12125,Pond_heron,Data2/Pond_heron/Indian Pond Heron(108).jpeg,"(480, 640, 3)"
12126,Pond_heron,Data2/Pond_heron/Indian Pond Heron(63).jpeg,"(398, 660, 3)"
12127,Pond_heron,Data2/Pond_heron/Indian Pond Heron(61).jpeg,"(440, 660, 3)"
12128,Pond_heron,Data2/Pond_heron/Indian Pond Heron(24).jpeg,"(440, 660, 3)"
12129,Pond_heron,Data2/Pond_heron/Indian Pond Heron(19).jpeg,"(438, 660, 3)"
12130,Pond_heron,Data2/Pond_heron/Indian Pond Heron(273).jpeg,"(507, 650, 3)"
12131,Pond_heron,Data2/Pond_heron/Indian Pond Heron(236).jpeg,"(446, 656, 3)"
12132,Pond_heron,Data2/Pond_heron/Indian Pond Heron(172).jpeg,"(459, 650, 3)"
12133,Pond_heron,Data2/Pond_heron/Indian Pond Heron(137).jpeg,"(436, 660, 3)"
12134,Pond_heron,Data2/Pond_heron/Indian Pond Heron(85).jpeg,"(458, 660, 3)"
12135,Pond_heron,Data2/Pond_heron/Indian Pond Heron(78).jpeg,"(600, 497, 3)"
12136,Pond_heron,Data2/Pond_heron/Indian Pond Heron(156).jpeg,"(610, 391, 3)"
12137,Pond_heron,Data2/Pond_heron/Indian Pond Heron(113).jpeg,"(600, 376, 3)"
12138,Pond_heron,Data2/Pond_heron/Indian Pond Heron(257).jpeg,"(600, 626, 3)"
12139,Pond_heron,Data2/Pond_heron/Indian Pond Heron(212).jpeg,"(542, 650, 3)"
12140,Pond_heron,Data2/Pond_heron/Indian Pond Heron(196).jpeg,"(600, 532, 3)"
12141,Pond_heron,Data2/Pond_heron/Indian Pond Heron(297).jpeg,"(471, 620, 3)"
12142,Pond_heron,Data2/Pond_heron/Indian Pond Heron(45).jpeg,"(438, 660, 3)"
12143,Pond_heron,Data2/Pond_heron/Indian Pond Heron(223).jpeg,"(453, 640, 3)"
12144,Pond_heron,Data2/Pond_heron/Indian Pond Heron(266).jpeg,"(495, 650, 3)"
