,path to original,path to crop,startX,startY,endX,endY,confidence,width,height,class
11669,Data/Pond_heron/Indian Pond Heron(275).jpeg,Cropped/Bird11257_11669.jpg,4.0,344.0,192.0,538.0,0.48594868183135986,582.0,600.0,Pond_heron
11670,Data/Pond_heron/Indian Pond Heron(275).jpeg,Cropped/Bird11257_11670.jpg,290.0,34.0,536.0,211.0,0.39916038513183594,582.0,600.0,Pond_heron
11671,Data/Pond_heron/Indian Pond Heron(230).jpeg,Cropped/Bird11258_11671.jpg,193.0,73.0,607.0,485.0,0.9999114274978638,650.0,503.0,Pond_heron
11672,Data/Pond_heron/Indian Pond Heron(189).jpeg,Cropped/Bird11259_11672.jpg,162.0,28.0,465.0,577.0,0.9990992546081543,584.0,600.0,Pond_heron
11673,Data/Pond_heron/Indian Pond Heron(174).jpeg,Cropped/Bird11260_11673.jpg,241.0,98.0,513.0,407.0,0.9948019981384277,650.0,488.0,Pond_heron
11674,Data/Pond_heron/Indian Pond Heron(131).jpeg,Cropped/Bird11261_11674.jpg,118.0,72.0,418.0,533.0,0.9997946619987488,450.0,600.0,Pond_heron
11675,Data/Pond_heron/Indian Pond Heron(288).jpeg,Cropped/Bird11262_11675.jpg,137.0,48.0,364.0,376.0,0.982718825340271,600.0,441.0,Pond_heron
11676,Data/Pond_heron/Indian Pond Heron(310).jpeg,Cropped/Bird11263_11676.jpg,130.0,83.0,441.0,411.0,0.9998764991760254,550.0,413.0,Pond_heron
11677,Data/Pond_heron/Indian Pond Heron(67).jpeg,Cropped/Bird11264_11677.jpg,56.0,81.0,560.0,425.0,0.9997835755348206,660.0,503.0,Pond_heron
11678,Data/Pond_heron/Indian Pond Heron(22).jpeg,Cropped/Bird11265_11678.jpg,112.0,94.0,361.0,446.0,0.9989714622497559,660.0,495.0,Pond_heron
11679,Data/Pond_heron/Indian Pond Heron(149).jpeg,Cropped/Bird11266_11679.jpg,80.0,142.0,630.0,402.0,0.9999489784240723,660.0,528.0,Pond_heron
11680,Data/Pond_heron/Indian Pond Heron(248).jpeg,Cropped/Bird11267_11680.jpg,75.0,128.0,497.0,587.0,0.9999979734420776,601.0,600.0,Pond_heron
11681,Data/Pond_heron/Indian Pond Heron(43).jpeg,Cropped/Bird11268_11681.jpg,118.0,108.0,671.0,424.0,0.9998934268951416,660.0,427.0,Pond_heron
11682,Data/Pond_heron/Indian Pond Heron(190).jpeg,Cropped/Bird11269_11682.jpg,64.0,137.0,526.0,461.0,0.9920273423194885,650.0,532.0,Pond_heron
11683,Data/Pond_heron/Indian Pond Heron(229).jpeg,Cropped/Bird11270_11683.jpg,169.0,125.0,430.0,375.0,0.9996451139450073,640.0,464.0,Pond_heron
11684,Data/Pond_heron/Indian Pond Heron(291).jpeg,Cropped/Bird11271_11684.jpg,46.0,14.0,638.0,478.0,0.9996501207351685,640.0,480.0,Pond_heron
11685,Data/Pond_heron/Indian Pond Heron(128).jpeg,Cropped/Bird11272_11685.jpg,51.0,42.0,518.0,546.0,0.999998927116394,592.0,610.0,Pond_heron
11686,Data/Pond_heron/Indian Pond Heron(150).jpeg,Cropped/Bird11273_11686.jpg,193.0,135.0,613.0,412.0,0.9953978657722473,640.0,480.0,Pond_heron
11687,Data/Pond_heron/Indian Pond Heron(115).jpeg,Cropped/Bird11274_11687.jpg,156.0,110.0,538.0,417.0,0.9859319925308228,660.0,488.0,Pond_heron
11688,Data/Pond_heron/Indian Pond Heron(251).jpeg,Cropped/Bird11275_11688.jpg,7.0,65.0,564.0,478.0,0.999996542930603,650.0,477.0,Pond_heron
11689,Data/Pond_heron/Indian Pond Heron(83).jpeg,Cropped/Bird11276_11689.jpg,82.0,60.0,299.0,477.0,0.8097757697105408,640.0,480.0,Pond_heron
11690,Data/Pond_heron/Indian Pond Heron(309).jpeg,Cropped/Bird11277_11690.jpg,308.0,346.0,543.0,512.0,0.9951919317245483,570.0,569.0,Pond_heron
11691,Data/Pond_heron/Indian Pond Heron(309).jpeg,Cropped/Bird11277_11691.jpg,327.0,74.0,543.0,219.0,0.719221830368042,570.0,569.0,Pond_heron
11692,Data/Pond_heron/Indian Pond Heron(309).jpeg,Cropped/Bird11277_11692.jpg,43.0,18.0,208.0,270.0,0.4647461771965027,570.0,569.0,Pond_heron
11693,Data/Pond_heron/Indian Pond Heron(295).jpeg,Cropped/Bird11278_11693.jpg,223.0,32.0,530.0,335.0,0.9958345890045166,648.0,432.0,Pond_heron
11694,Data/Pond_heron/Indian Pond Heron(169).jpeg,Cropped/Bird11279_11694.jpg,143.0,83.0,350.0,450.0,0.3819490969181061,660.0,480.0,Pond_heron
11695,Data/Pond_heron/Indian Pond Heron(194).jpeg,Cropped/Bird11280_11695.jpg,135.0,61.0,362.0,598.0,0.996455192565918,460.0,600.0,Pond_heron
11696,Data/Pond_heron/Indian Pond Heron(268).jpeg,Cropped/Bird11281_11696.jpg,155.0,56.0,513.0,376.0,0.9993927478790283,650.0,439.0,Pond_heron
11697,Data/Pond_heron/Indian Pond Heron(47).jpeg,Cropped/Bird11282_11697.jpg,128.0,85.0,636.0,394.0,0.8347498178482056,660.0,446.0,Pond_heron
11698,Data/Pond_heron/Indian Pond Heron(87).jpeg,Cropped/Bird11283_11698.jpg,135.0,56.0,539.0,401.0,0.9897264838218689,640.0,480.0,Pond_heron
11699,Data/Pond_heron/Indian Pond Heron(255).jpeg,Cropped/Bird11284_11699.jpg,94.0,8.0,592.0,397.0,0.9988075494766235,640.0,470.0,Pond_heron
11700,Data/Pond_heron/Indian Pond Heron(210).jpeg,Cropped/Bird11285_11700.jpg,0.0,64.0,574.0,467.0,0.9999545812606812,650.0,466.0,Pond_heron
11701,Data/Pond_heron/Indian Pond Heron(154).jpeg,Cropped/Bird11286_11701.jpg,96.0,99.0,488.0,426.0,0.9997755885124207,650.0,433.0,Pond_heron
11702,Data/Pond_heron/Indian Pond Heron(111).jpeg,Cropped/Bird11287_11702.jpg,185.0,126.0,572.0,429.0,0.9984297156333923,640.0,480.0,Pond_heron
11703,Data/Pond_heron/Indian Pond Heron(170).jpeg,Cropped/Bird11288_11703.jpg,203.0,43.0,550.0,421.0,0.9998641014099121,650.0,488.0,Pond_heron
11704,Data/Pond_heron/Indian Pond Heron(135).jpeg,Cropped/Bird11289_11704.jpg,117.0,73.0,564.0,425.0,0.999971866607666,610.0,503.0,Pond_heron
11705,Data/Pond_heron/Indian Pond Heron(271).jpeg,Cropped/Bird11290_11705.jpg,143.0,149.0,514.0,337.0,0.9991950392723083,640.0,434.0,Pond_heron
11706,Data/Pond_heron/Indian Pond Heron(234).jpeg,Cropped/Bird11291_11706.jpg,23.0,19.0,303.0,343.0,0.9869772791862488,640.0,360.0,Pond_heron
11707,Data/Pond_heron/Indian Pond Heron(209).jpeg,Cropped/Bird11292_11707.jpg,64.0,85.0,399.0,548.0,0.999998927116394,417.0,600.0,Pond_heron
11708,Data/Pond_heron/Indian Pond Heron(108).jpeg,Cropped/Bird11293_11708.jpg,250.0,59.0,493.0,442.0,0.9960606694221497,640.0,480.0,Pond_heron
11709,Data/Pond_heron/Indian Pond Heron(63).jpeg,Cropped/Bird11294_11709.jpg,109.0,81.0,424.0,401.0,0.99458247423172,660.0,398.0,Pond_heron
11710,Data/Pond_heron/Indian Pond Heron(61).jpeg,Cropped/Bird11295_11710.jpg,45.0,90.0,437.0,385.0,0.999915361404419,660.0,440.0,Pond_heron
11711,Data/Pond_heron/Indian Pond Heron(24).jpeg,Cropped/Bird11296_11711.jpg,118.0,36.0,414.0,433.0,0.998663067817688,660.0,440.0,Pond_heron
11712,Data/Pond_heron/Indian Pond Heron(19).jpeg,Cropped/Bird11297_11712.jpg,59.0,87.0,521.0,378.0,0.9947994947433472,660.0,438.0,Pond_heron
11713,Data/Pond_heron/Indian Pond Heron(273).jpeg,Cropped/Bird11298_11713.jpg,15.0,75.0,455.0,485.0,0.9996675252914429,650.0,507.0,Pond_heron
11714,Data/Pond_heron/Indian Pond Heron(236).jpeg,Cropped/Bird11299_11714.jpg,50.0,24.0,392.0,443.0,0.8810864090919495,656.0,446.0,Pond_heron
11715,Data/Pond_heron/Indian Pond Heron(172).jpeg,Cropped/Bird11300_11715.jpg,51.0,171.0,517.0,342.0,0.9932613968849182,650.0,459.0,Pond_heron
11716,Data/Pond_heron/Indian Pond Heron(137).jpeg,Cropped/Bird11301_11716.jpg,77.0,87.0,512.0,363.0,0.994909942150116,660.0,436.0,Pond_heron
11717,Data/Pond_heron/Indian Pond Heron(85).jpeg,Cropped/Bird11302_11717.jpg,136.0,44.0,599.0,359.0,0.9996750354766846,660.0,458.0,Pond_heron
11718,Data/Pond_heron/Indian Pond Heron(85).jpeg,Cropped/Bird11302_11718.jpg,145.0,53.0,287.0,106.0,0.26550671458244324,660.0,458.0,Pond_heron
11719,Data/Pond_heron/Indian Pond Heron(78).jpeg,Cropped/Bird11303_11719.jpg,177.0,98.0,342.0,532.0,0.9993845224380493,497.0,600.0,Pond_heron
11720,Data/Pond_heron/Indian Pond Heron(156).jpeg,Cropped/Bird11304_11720.jpg,95.0,50.0,311.0,574.0,0.978888213634491,391.0,610.0,Pond_heron
11721,Data/Pond_heron/Indian Pond Heron(113).jpeg,Cropped/Bird11305_11721.jpg,62.0,10.0,314.0,591.0,0.9927330017089844,376.0,600.0,Pond_heron
11722,Data/Pond_heron/Indian Pond Heron(257).jpeg,Cropped/Bird11306_11722.jpg,23.0,99.0,623.0,586.0,0.9999650716781616,626.0,600.0,Pond_heron
11723,Data/Pond_heron/Indian Pond Heron(212).jpeg,Cropped/Bird11307_11723.jpg,209.0,37.0,628.0,477.0,0.9999452829360962,650.0,542.0,Pond_heron
11724,Data/Pond_heron/Indian Pond Heron(196).jpeg,Cropped/Bird11308_11724.jpg,163.0,83.0,456.0,552.0,0.9898642897605896,532.0,600.0,Pond_heron
11725,Data/Pond_heron/Indian Pond Heron(297).jpeg,Cropped/Bird11309_11725.jpg,107.0,60.0,511.0,405.0,0.9999351501464844,620.0,471.0,Pond_heron
11726,Data/Pond_heron/Indian Pond Heron(45).jpeg,Cropped/Bird11310_11726.jpg,133.0,41.0,505.0,409.0,0.9989976286888123,660.0,438.0,Pond_heron
11727,Data/Pond_heron/Indian Pond Heron(223).jpeg,Cropped/Bird11311_11727.jpg,184.0,76.0,528.0,420.0,0.9997848868370056,640.0,453.0,Pond_heron
11728,Data/Pond_heron/Indian Pond Heron(266).jpeg,Cropped/Bird11312_11728.jpg,132.0,72.0,620.0,449.0,0.9995158910751343,650.0,495.0,Pond_heron
11729,Data/Pond_heron/Indian Pond Heron(122).jpeg,Cropped/Bird11313_11729.jpg,130.0,87.0,506.0,382.0,0.9999676942825317,640.0,456.0,Pond_heron
11730,Data/Pond_heron/Indian Pond Heron(167).jpeg,Cropped/Bird11314_11730.jpg,122.0,92.0,461.0,404.0,0.9997305274009705,660.0,501.0,Pond_heron
11731,Data/Pond_heron/Indian Pond Heron(49).jpeg,Cropped/Bird11315_11731.jpg,90.0,59.0,510.0,388.0,0.9997701048851013,660.0,454.0,Pond_heron
11732,Data/Pond_heron/Indian Pond Heron(89).jpeg,Cropped/Bird11316_11732.jpg,120.0,21.0,450.0,596.0,0.8997108340263367,624.0,600.0,Pond_heron
11733,Data/Pond_heron/Indian Pond Heron(303).jpeg,Cropped/Bird11317_11733.jpg,107.0,59.0,491.0,433.0,0.9999330043792725,620.0,465.0,Pond_heron
11734,Data/Pond_heron/Indian Pond Heron(31).jpeg,Cropped/Bird11318_11734.jpg,176.0,58.0,451.0,435.0,0.9995973706245422,660.0,495.0,Pond_heron
11735,Data/Pond_heron/Indian Pond Heron(74).jpeg,Cropped/Bird11319_11735.jpg,55.0,94.0,469.0,482.0,0.9998238682746887,660.0,521.0,Pond_heron
11736,Data/Pond_heron/Indian Pond Heron(1).jpeg,Cropped/Bird11320_11736.jpg,140.0,75.0,325.0,359.0,0.9966991543769836,660.0,440.0,Pond_heron
11737,Data/Pond_heron/Indian Pond Heron(15).jpeg,Cropped/Bird11321_11737.jpg,73.0,62.0,505.0,452.0,0.9999861717224121,660.0,480.0,Pond_heron
11738,Data/Pond_heron/Indian Pond Heron(50).jpeg,Cropped/Bird11322_11738.jpg,193.0,67.0,481.0,410.0,0.9995751976966858,660.0,454.0,Pond_heron
11739,Data/Pond_heron/Indian Pond Heron(183).jpeg,Cropped/Bird11323_11739.jpg,54.0,113.0,422.0,303.0,0.9956705570220947,650.0,433.0,Pond_heron
11740,Data/Pond_heron/Indian Pond Heron(282).jpeg,Cropped/Bird11324_11740.jpg,58.0,61.0,478.0,404.0,0.9999833106994629,650.0,481.0,Pond_heron
11741,Data/Pond_heron/Indian Pond Heron(106).jpeg,Cropped/Bird11325_11741.jpg,85.0,101.0,449.0,385.0,0.9997861981391907,650.0,458.0,Pond_heron
11742,Data/Pond_heron/Indian Pond Heron(143).jpeg,Cropped/Bird11326_11742.jpg,33.0,101.0,533.0,415.0,0.9999890327453613,660.0,495.0,Pond_heron
11743,Data/Pond_heron/Indian Pond Heron(207).jpeg,Cropped/Bird11327_11743.jpg,63.0,103.0,459.0,532.0,0.9999514818191528,529.0,600.0,Pond_heron
11744,Data/Pond_heron/Indian Pond Heron(242).jpeg,Cropped/Bird11328_11744.jpg,41.0,61.0,435.0,467.0,0.8287308216094971,650.0,578.0,Pond_heron
11745,Data/Pond_heron/Indian Pond Heron(90).jpeg,Cropped/Bird11329_11745.jpg,26.0,82.0,468.0,547.0,0.9999678134918213,514.0,610.0,Pond_heron
11746,Data/Pond_heron/Indian Pond Heron(28).jpeg,Cropped/Bird11330_11746.jpg,300.0,65.0,556.0,448.0,0.9998257756233215,660.0,495.0,Pond_heron
11747,Data/Pond_heron/Indian Pond Heron(205).jpeg,Cropped/Bird11331_11747.jpg,278.0,97.0,444.0,355.0,0.3158884048461914,524.0,600.0,Pond_heron
11748,Data/Pond_heron/Indian Pond Heron(240).jpeg,Cropped/Bird11332_11748.jpg,104.0,89.0,578.0,461.0,0.9999794960021973,660.0,490.0,Pond_heron
11749,Data/Pond_heron/Indian Pond Heron(104).jpeg,Cropped/Bird11333_11749.jpg,140.0,7.0,406.0,467.0,0.9964407086372375,591.0,516.0,Pond_heron
11750,Data/Pond_heron/Indian Pond Heron(104).jpeg,Cropped/Bird11333_11750.jpg,388.0,299.0,492.0,461.0,0.300061970949173,591.0,516.0,Pond_heron
11751,Data/Pond_heron/Indian Pond Heron(141).jpeg,Cropped/Bird11334_11751.jpg,65.0,58.0,459.0,429.0,0.98945552110672,660.0,464.0,Pond_heron
11752,Data/Pond_heron/Indian Pond Heron(92).jpeg,Cropped/Bird11335_11752.jpg,137.0,109.0,590.0,437.0,0.9995555281639099,640.0,480.0,Pond_heron
11753,Data/Pond_heron/Indian Pond Heron(52).jpeg,Cropped/Bird11337_11753.jpg,75.0,74.0,532.0,357.0,0.6991843581199646,660.0,437.0,Pond_heron
11754,Data/Pond_heron/Indian Pond Heron(280).jpeg,Cropped/Bird11338_11754.jpg,43.0,60.0,365.0,346.0,0.9988196492195129,650.0,444.0,Pond_heron
11755,Data/Pond_heron/Indian Pond Heron(139).jpeg,Cropped/Bird11339_11755.jpg,52.0,88.0,326.0,597.0,0.9998016953468323,387.0,610.0,Pond_heron
11756,Data/Pond_heron/Indian Pond Heron(181).jpeg,Cropped/Bird11340_11756.jpg,59.0,141.0,448.0,327.0,0.9951948523521423,660.0,451.0,Pond_heron
11757,Data/Pond_heron/Indian Pond Heron(238).jpeg,Cropped/Bird11341_11757.jpg,174.0,83.0,618.0,429.0,0.9997953772544861,650.0,483.0,Pond_heron
11758,Data/Pond_heron/Indian Pond Heron(33).jpeg,Cropped/Bird11342_11758.jpg,68.0,103.0,554.0,444.0,0.9998774528503418,651.0,530.0,Pond_heron
11759,Data/Pond_heron/Indian Pond Heron(76).jpeg,Cropped/Bird11343_11759.jpg,107.0,36.0,459.0,452.0,0.9963670969009399,660.0,481.0,Pond_heron
11760,Data/Pond_heron/Indian Pond Heron(301).jpeg,Cropped/Bird11344_11760.jpg,100.0,81.0,613.0,439.0,0.9999967813491821,640.0,471.0,Pond_heron
11761,Data/Pond_heron/Indian Pond Heron(259).jpeg,Cropped/Bird11345_11761.jpg,121.0,124.0,403.0,430.0,0.9997739195823669,546.0,600.0,Pond_heron
11762,Data/Pond_heron/Indian Pond Heron(3).jpeg,Cropped/Bird11346_11762.jpg,99.0,33.0,387.0,382.0,0.995145857334137,660.0,495.0,Pond_heron
11763,Data/Pond_heron/Indian Pond Heron(158).jpeg,Cropped/Bird11347_11763.jpg,109.0,32.0,652.0,432.0,0.9992302656173706,660.0,440.0,Pond_heron
11764,Data/Pond_heron/Indian Pond Heron(120).jpeg,Cropped/Bird11348_11764.jpg,180.0,150.0,656.0,356.0,0.7149079442024231,660.0,444.0,Pond_heron
11765,Data/Pond_heron/Indian Pond Heron(165).jpeg,Cropped/Bird11349_11765.jpg,160.0,97.0,566.0,437.0,0.896549642086029,660.0,474.0,Pond_heron
11766,Data/Pond_heron/Indian Pond Heron(299).jpeg,Cropped/Bird11350_11766.jpg,26.0,97.0,531.0,356.0,0.9996688365936279,614.0,491.0,Pond_heron
11767,Data/Pond_heron/Indian Pond Heron(221).jpeg,Cropped/Bird11351_11767.jpg,85.0,92.0,428.0,585.0,0.9999969005584717,443.0,600.0,Pond_heron
11768,Data/Pond_heron/Indian Pond Heron(264).jpeg,Cropped/Bird11352_11768.jpg,89.0,72.0,401.0,387.0,0.9957494735717773,650.0,492.0,Pond_heron
11769,Data/Pond_heron/Indian Pond Heron(264).jpeg,Cropped/Bird11352_11769.jpg,92.0,161.0,263.0,383.0,0.4414977431297302,650.0,492.0,Pond_heron
11770,Data/Pond_heron/Indian Pond Heron(198).jpeg,Cropped/Bird11353_11770.jpg,-1.0,67.0,462.0,405.0,0.9995158910751343,650.0,405.0,Pond_heron
11771,Data/Pond_heron/Indian Pond Heron(119).jpeg,Cropped/Bird11354_11771.jpg,229.0,97.0,549.0,517.0,0.9984772801399231,660.0,541.0,Pond_heron
11772,Data/Pond_heron/Indian Pond Heron(218).jpeg,Cropped/Bird11355_11772.jpg,9.0,72.0,535.0,498.0,0.8600742816925049,650.0,505.0,Pond_heron
11773,Data/Pond_heron/Indian Pond Heron(7).jpeg,Cropped/Bird11356_11773.jpg,170.0,61.0,555.0,429.0,0.9994800686836243,650.0,433.0,Pond_heron
11774,Data/Pond_heron/Indian Pond Heron(305).jpeg,Cropped/Bird11357_11774.jpg,141.0,52.0,358.0,497.0,0.9596409201622009,600.0,531.0,Pond_heron
11775,Data/Pond_heron/Indian Pond Heron(37).jpeg,Cropped/Bird11358_11775.jpg,230.0,66.0,546.0,423.0,0.9989614486694336,660.0,495.0,Pond_heron
11776,Data/Pond_heron/Indian Pond Heron(72).jpeg,Cropped/Bird11359_11776.jpg,90.0,111.0,337.0,383.0,0.9944104552268982,450.0,600.0,Pond_heron
11777,Data/Pond_heron/Indian Pond Heron(72).jpeg,Cropped/Bird11359_11777.jpg,105.0,385.0,345.0,577.0,0.8927246928215027,450.0,600.0,Pond_heron
11778,Data/Pond_heron/Indian Pond Heron(225).jpeg,Cropped/Bird11360_11778.jpg,193.0,141.0,634.0,463.0,0.9994527697563171,640.0,464.0,Pond_heron
11779,Data/Pond_heron/Indian Pond Heron(260).jpeg,Cropped/Bird11361_11779.jpg,8.0,21.0,589.0,399.0,0.9997301697731018,618.0,488.0,Pond_heron
11780,Data/Pond_heron/Indian Pond Heron(124).jpeg,Cropped/Bird11362_11780.jpg,35.0,101.0,562.0,599.0,0.9999737739562988,564.0,610.0,Pond_heron
11781,Data/Pond_heron/Indian Pond Heron(124).jpeg,Cropped/Bird11362_11781.jpg,173.0,416.0,374.0,609.0,0.7027570605278015,564.0,610.0,Pond_heron
11782,Data/Pond_heron/Indian Pond Heron(161).jpeg,Cropped/Bird11363_11782.jpg,-2.0,81.0,602.0,442.0,0.999893069267273,660.0,440.0,Pond_heron
11783,Data/Pond_heron/Indian Pond Heron(96).jpeg,Cropped/Bird11364_11783.jpg,323.0,100.0,443.0,317.0,0.39794114232063293,660.0,439.0,Pond_heron
11784,Data/Pond_heron/Indian Pond Heron(100).jpeg,Cropped/Bird11365_11784.jpg,75.0,114.0,418.0,427.0,0.9454047083854675,660.0,484.0,Pond_heron
11785,Data/Pond_heron/Indian Pond Heron(145).jpeg,Cropped/Bird11366_11785.jpg,133.0,124.0,445.0,386.0,0.9500916600227356,643.0,447.0,Pond_heron
11786,Data/Pond_heron/Indian Pond Heron(201).jpeg,Cropped/Bird11367_11786.jpg,186.0,167.0,530.0,285.0,0.9969869256019592,650.0,460.0,Pond_heron
11787,Data/Pond_heron/Indian Pond Heron(244).jpeg,Cropped/Bird11368_11787.jpg,79.0,74.0,479.0,537.0,0.999922513961792,546.0,591.0,Pond_heron
11788,Data/Pond_heron/Indian Pond Heron(185).jpeg,Cropped/Bird11369_11788.jpg,120.0,35.0,594.0,437.0,0.9999833106994629,600.0,434.0,Pond_heron
11789,Data/Pond_heron/Indian Pond Heron(279).jpeg,Cropped/Bird11370_11789.jpg,153.0,121.0,388.0,368.0,0.9289711117744446,643.0,467.0,Pond_heron
11790,Data/Pond_heron/Indian Pond Heron(279).jpeg,Cropped/Bird11370_11790.jpg,527.0,4.0,643.0,152.0,0.309253066778183,643.0,467.0,Pond_heron
11791,Data/Pond_heron/Indian Pond Heron(284).jpeg,Cropped/Bird11371_11791.jpg,5.0,107.0,547.0,463.0,0.9991294741630554,650.0,465.0,Pond_heron
11792,Data/Pond_heron/Indian Pond Heron(178).jpeg,Cropped/Bird11372_11792.jpg,8.0,49.0,408.0,494.0,0.9974473714828491,650.0,510.0,Pond_heron
11793,Data/Pond_heron/Indian Pond Heron(13).jpeg,Cropped/Bird11373_11793.jpg,88.0,130.0,409.0,380.0,0.9962730407714844,660.0,495.0,Pond_heron
11794,Data/Pond_heron/Indian Pond Heron(56).jpeg,Cropped/Bird11374_11794.jpg,83.0,54.0,490.0,336.0,0.9999852180480957,660.0,444.0,Pond_heron
11795,Data/Pond_heron/Indian Pond Heron(286).jpeg,Cropped/Bird11375_11795.jpg,89.0,59.0,651.0,425.0,0.634293794631958,720.0,480.0,Pond_heron
11796,Data/Pond_heron/Indian Pond Heron(286).jpeg,Cropped/Bird11375_11796.jpg,372.0,72.0,664.0,372.0,0.31826815009117126,720.0,480.0,Pond_heron
11797,Data/Pond_heron/Indian Pond Heron(187).jpeg,Cropped/Bird11376_11797.jpg,17.0,148.0,483.0,436.0,0.9951332211494446,650.0,488.0,Pond_heron
11798,Data/Pond_heron/Indian Pond Heron(11).jpeg,Cropped/Bird11377_11798.jpg,84.0,97.0,561.0,427.0,0.9898687601089478,660.0,504.0,Pond_heron
11799,Data/Pond_heron/Indian Pond Heron(54).jpeg,Cropped/Bird11378_11799.jpg,144.0,156.0,603.0,330.0,0.9995796084403992,660.0,495.0,Pond_heron
11800,Data/Pond_heron/Indian Pond Heron(69).jpeg,Cropped/Bird11379_11800.jpg,91.0,48.0,631.0,396.0,0.9999830722808838,660.0,485.0,Pond_heron
11801,Data/Pond_heron/Indian Pond Heron(94).jpeg,Cropped/Bird11380_11801.jpg,193.0,42.0,568.0,420.0,0.9916660189628601,660.0,468.0,Pond_heron
11802,Data/Pond_heron/Indian Pond Heron(203).jpeg,Cropped/Bird11381_11802.jpg,109.0,63.0,611.0,405.0,0.9999316930770874,650.0,422.0,Pond_heron
11803,Data/Pond_heron/Indian Pond Heron(246).jpeg,Cropped/Bird11382_11803.jpg,43.0,118.0,505.0,395.0,0.9999510049819946,650.0,477.0,Pond_heron
11804,Data/Pond_heron/Indian Pond Heron(102).jpeg,Cropped/Bird11383_11804.jpg,53.0,71.0,450.0,433.0,0.9995768666267395,660.0,521.0,Pond_heron
11805,Data/Pond_heron/Indian Pond Heron(147).jpeg,Cropped/Bird11384_11805.jpg,100.0,31.0,386.0,449.0,0.9919564723968506,660.0,495.0,Pond_heron
11806,Data/Pond_heron/Indian Pond Heron(126).jpeg,Cropped/Bird11385_11806.jpg,152.0,127.0,565.0,407.0,0.9999951124191284,640.0,480.0,Pond_heron
11807,Data/Pond_heron/Indian Pond Heron(163).jpeg,Cropped/Bird11386_11807.jpg,187.0,72.0,548.0,352.0,0.9992160797119141,660.0,460.0,Pond_heron
11808,Data/Pond_heron/Indian Pond Heron(227).jpeg,Cropped/Bird11387_11808.jpg,36.0,106.0,506.0,475.0,0.999848484992981,650.0,498.0,Pond_heron
11809,Data/Pond_heron/Indian Pond Heron(262).jpeg,Cropped/Bird11388_11809.jpg,214.0,41.0,564.0,356.0,0.9969363212585449,640.0,427.0,Pond_heron
11810,Data/Pond_heron/Indian Pond Heron(5).jpeg,Cropped/Bird11389_11810.jpg,69.0,70.0,516.0,469.0,0.6884028911590576,660.0,495.0,Pond_heron
11811,Data/Pond_heron/Indian Pond Heron(35).jpeg,Cropped/Bird11390_11811.jpg,64.0,145.0,407.0,419.0,0.9970365762710571,660.0,495.0,Pond_heron
11812,Data/Pond_heron/Indian Pond Heron(70).jpeg,Cropped/Bird11391_11812.jpg,106.0,57.0,455.0,404.0,0.9980370402336121,660.0,495.0,Pond_heron
11813,Data/Pond_heron/Indian Pond Heron(307).jpeg,Cropped/Bird11392_11813.jpg,51.0,111.0,547.0,427.0,0.9998693466186523,599.0,449.0,Pond_heron
11814,Data/Pond_heron/Indian Pond Heron(281).jpeg,Cropped/Bird11393_11814.jpg,65.0,62.0,598.0,414.0,0.9999384880065918,639.0,436.0,Pond_heron
11815,Data/Pond_heron/Indian Pond Heron(138).jpeg,Cropped/Bird11394_11815.jpg,2.0,121.0,494.0,558.0,0.9905941486358643,660.0,560.0,Pond_heron
11816,Data/Pond_heron/Indian Pond Heron(180).jpeg,Cropped/Bird11395_11816.jpg,49.0,139.0,586.0,272.0,0.9241320490837097,660.0,434.0,Pond_heron
11817,Data/Pond_heron/Indian Pond Heron(239).jpeg,Cropped/Bird11396_11817.jpg,160.0,163.0,446.0,401.0,0.9988588094711304,625.0,600.0,Pond_heron
11818,Data/Pond_heron/Indian Pond Heron(53).jpeg,Cropped/Bird11397_11818.jpg,136.0,33.0,574.0,367.0,0.5365089178085327,660.0,461.0,Pond_heron
11819,Data/Pond_heron/Indian Pond Heron(16).jpeg,Cropped/Bird11398_11819.jpg,168.0,129.0,294.0,423.0,0.9358870983123779,458.0,610.0,Pond_heron
11820,Data/Pond_heron/Indian Pond Heron(93).jpeg,Cropped/Bird11399_11820.jpg,124.0,79.0,396.0,403.0,0.9989444613456726,640.0,480.0,Pond_heron
11821,Data/Pond_heron/Indian Pond Heron(241).jpeg,Cropped/Bird11400_11821.jpg,89.0,70.0,643.0,518.0,0.9999973773956299,650.0,513.0,Pond_heron
11822,Data/Pond_heron/Indian Pond Heron(204).jpeg,Cropped/Bird11401_11822.jpg,178.0,39.0,535.0,446.0,0.999980092048645,650.0,474.0,Pond_heron
11823,Data/Pond_heron/Indian Pond Heron(140).jpeg,Cropped/Bird11402_11823.jpg,202.0,23.0,614.0,378.0,0.9991251826286316,660.0,419.0,Pond_heron
11824,Data/Pond_heron/Indian Pond Heron(105).jpeg,Cropped/Bird11403_11824.jpg,157.0,52.0,565.0,411.0,0.9995049238204956,650.0,474.0,Pond_heron
11825,Data/Pond_heron/Indian Pond Heron(164).jpeg,Cropped/Bird11404_11825.jpg,190.0,115.0,504.0,408.0,0.9998664855957031,657.0,481.0,Pond_heron
11826,Data/Pond_heron/Indian Pond Heron(298).jpeg,Cropped/Bird11406_11826.jpg,109.0,89.0,446.0,457.0,0.9878407120704651,600.0,467.0,Pond_heron
